Latitude,Longitude,Year-Month,Temperature
55.25,8.5,2001-05,283.799
55.25,8.5,2001-06,287.163
55.25,8.5,2001-07,291.443
55.25,8.5,2001-08,292.107
55.25,8.5,2001-09,289.127
55.25,8.5,2001-10,286.832
55.25,8.5,2001-11,282.450
55.25,8.5,2001-12,278.648
55.25,8.5,2002-01,276.142
55.25,8.5,2002-02,278.065
55.25,8.5,2002-03,278.222
55.25,8.5,2002-04,280.933
55.25,8.5,2002-05,284.953
55.25,8.5,2002-06,289.691
55.25,8.5,2002-07,290.370
55.25,8.5,2002-08,293.666
55.25,8.5,2002-09,291.502
55.25,8.5,2002-10,285.316
55.25,8.5,2002-11,280.550
55.25,8.5,2002-12,277.481
55.25,8.5,2003-01,274.762
55.25,8.5,2003-02,274.744
55.25,8.5,2003-03,276.357
55.25,8.5,2003-04,279.905
55.25,8.5,2003-05,284.568
55.25,8.5,2003-06,289.780
55.25,8.5,2003-07,292.191
55.25,8.5,2003-08,293.489
55.25,8.5,2003-09,289.871
55.25,8.5,2003-10,284.924
55.25,8.5,2003-11,281.188
55.25,8.5,2003-12,279.278
55.25,8.5,2004-01,276.253
55.25,8.5,2004-02,276.424
55.25,8.5,2004-03,276.994
55.25,8.5,2004-04,280.928
55.25,8.5,2004-05,284.546
55.25,8.5,2004-06,287.911
55.25,8.5,2004-07,289.964
55.25,8.5,2004-08,292.850
55.25,8.5,2004-09,289.346
55.25,8.5,2004-10,285.146
55.25,8.5,2004-11,282.060
55.25,8.5,2004-12,279.254
55.25,8.5,2005-01,278.277
55.25,8.5,2005-02,275.714
55.25,8.5,2005-03,275.319
55.25,8.5,2005-04,280.049
55.25,8.5,2005-05,283.927
55.25,8.5,2005-06,287.482
55.25,8.5,2005-07,291.575
55.25,8.5,2005-08,289.956
55.25,8.5,2005-09,289.958
55.25,8.5,2005-10,286.820
55.25,8.5,2005-11,283.798
55.25,8.5,2005-12,278.817
55.25,8.5,2006-01,275.489
55.25,8.5,2006-02,275.341
55.25,8.5,2006-03,274.923
55.25,8.5,2006-04,279.175
55.25,8.5,2006-05,284.207
55.25,8.5,2006-06,288.054
55.25,8.5,2006-07,293.665
55.25,8.5,2006-08,293.285
55.25,8.5,2006-09,290.737
55.25,8.5,2006-10,288.456
55.25,8.5,2006-11,283.572
55.25,8.5,2006-12,281.230
55.25,8.5,2007-01,279.719
55.25,8.5,2007-02,277.565
55.25,8.5,2007-03,279.114
55.25,8.5,2007-04,282.761
55.25,8.5,2007-05,286.065
55.25,8.5,2007-06,290.585
55.25,8.5,2007-07,290.674
55.25,8.5,2007-08,291.471
55.25,8.5,2007-09,288.283
55.25,8.5,2007-10,285.539
55.25,8.5,2007-11,281.265
55.25,8.5,2007-12,278.824
55.25,8.5,2008-01,277.584
55.25,8.5,2008-02,277.666
55.25,8.5,2008-03,278.327
55.25,8.5,2008-04,280.749
55.25,8.5,2008-05,286.268
55.25,8.5,2008-06,288.530
55.25,8.5,2008-07,291.128
55.25,8.5,2008-08,291.659
55.25,8.5,2008-09,289.442
55.25,8.5,2008-10,285.805
55.25,8.5,2008-11,282.025
55.25,8.5,2008-12,278.750
55.25,8.5,2009-01,276.267
55.25,8.5,2009-02,275.047
55.25,8.5,2009-03,277.255
55.25,8.5,2009-04,281.631
55.25,8.5,2009-05,285.396
55.25,8.5,2009-06,287.864
55.25,8.5,2009-07,291.641
55.25,8.5,2009-08,291.960
55.25,8.5,2009-09,289.668
55.25,8.5,2009-10,284.595
55.25,8.5,2009-11,282.061
55.25,8.5,2009-12,279.182
55.25,8.5,2010-01,274.499
55.25,8.5,2010-02,272.736
55.25,8.5,2010-03,274.572
55.25,8.5,2010-04,279.735
55.25,8.5,2010-05,282.926
55.25,8.5,2010-06,287.730
55.25,8.5,2010-07,292.713
55.25,8.5,2010-08,291.986
55.25,8.5,2010-09,288.637
55.25,8.5,2010-10,284.923
55.25,8.5,2010-11,281.094
53.5,6.5,1993-01,277.816
53.5,6.5,1993-02,277.833
53.5,6.5,1993-03,277.866
53.5,6.5,1993-04,280.408
53.5,6.5,1993-05,284.902
53.5,6.5,1993-06,288.232
53.5,6.5,1993-07,289.934
53.5,6.5,1993-08,290.199
53.5,6.5,1993-09,288.337
53.5,6.5,1993-10,285.757
53.5,6.5,1993-11,281.607
53.5,6.5,1993-12,278.363
53.5,6.5,1994-01,278.051
53.5,6.5,1994-02,276.679
53.5,6.5,1994-03,277.450
53.5,6.5,1994-04,280.812
53.5,6.5,1994-05,284.431
53.5,6.5,1994-06,287.570
53.5,6.5,1994-07,292.565
53.5,6.5,1994-08,292.889
53.5,6.5,1994-09,289.101
53.5,6.5,1994-10,285.794
53.5,6.5,1994-11,282.941
53.5,6.5,1994-12,281.496
53.5,6.5,1995-01,278.739
53.5,6.5,1995-02,278.912
53.5,6.5,1995-03,279.077
53.5,6.5,1995-04,281.089
53.5,6.5,1995-05,284.403
53.5,6.5,1995-06,287.608
53.5,6.5,1995-07,291.420
53.5,6.5,1995-08,293.551
53.5,6.5,1995-09,289.840
53.5,6.5,1995-10,287.084
53.5,6.5,1995-11,283.302
53.5,6.5,1995-12,279.238
53.5,6.5,1996-01,276.525
53.5,6.5,1996-02,273.521
53.5,6.5,1996-03,273.976
53.5,6.5,1996-04,277.740
53.5,6.5,1996-05,281.669
53.5,6.5,1996-06,286.441
53.5,6.5,1996-07,289.218
53.5,6.5,1996-08,291.778
53.5,6.5,1996-09,289.251
53.5,6.5,1996-10,286.180
53.5,6.5,1996-11,283.206
53.5,6.5,1996-12,279.105
53.5,6.5,1997-01,274.962
53.5,6.5,1997-02,275.732
53.5,6.5,1997-03,278.698
53.5,6.5,1997-04,280.976
53.5,6.5,1997-05,283.885
53.5,6.5,1997-06,288.117
53.5,6.5,1997-07,291.289
53.5,6.5,1997-08,293.889
53.5,6.5,1997-09,290.876
53.5,6.5,1997-10,286.613
53.5,6.5,1997-11,281.962
53.5,6.5,1997-12,279.580
53.5,6.5,1998-01,278.683
53.5,6.5,1998-02,277.786
53.5,6.5,1998-03,279.398
53.5,6.5,1998-04,281.659
53.5,6.5,1998-05,285.176
53.5,6.5,1998-06,288.562
53.5,6.5,1998-07,290.117
53.5,6.5,1998-08,291.279
53.5,6.5,1998-09,289.095
53.5,6.5,1998-10,285.703
53.5,6.5,1998-11,282.105
53.5,6.5,1998-12,279.023
53.5,6.5,1999-01,278.368
53.5,6.5,1999-02,277.547
53.5,6.5,1999-03,278.835
53.5,6.5,1999-04,282.036
53.5,6.5,1999-05,285.463
53.5,6.5,1999-06,288.996
53.5,6.5,1999-07,291.314
53.5,6.5,1999-08,292.265
53.5,6.5,1999-09,291.599
53.5,6.5,1999-10,287.272
53.5,6.5,1999-11,282.950
53.5,6.5,1999-12,280.387
53.5,6.5,2000-01,278.256
53.5,6.5,2000-02,278.666
53.5,6.5,2000-03,279.321
53.5,6.5,2000-04,281.403
53.5,6.5,2000-05,285.655
53.5,6.5,2000-06,288.452
53.5,6.5,2000-07,289.264
53.5,6.5,2000-08,291.635
53.5,6.5,2000-09,290.233
53.5,6.5,2000-10,287.026
53.5,6.5,2000-11,282.942
53.5,6.5,2000-12,280.951
53.5,6.5,2001-01,278.152
53.5,6.5,2001-02,277.653
53.5,6.5,2001-03,277.608
53.5,6.5,2001-04,280.299
53.5,6.5,2001-05,284.073
53.5,6.5,2001-06,287.721
53.5,6.5,2001-07,291.302
53.5,6.5,2001-08,292.528
53.5,6.5,2001-09,289.524
53.5,6.5,2001-10,287.695
53.5,6.5,2001-11,284.117
53.5,6.5,2001-12,280.732
53.5,6.5,2002-01,277.897
53.5,6.5,2002-02,279.390
53.5,6.5,2002-03,279.639
53.5,6.5,2002-04,281.788
53.5,6.5,2002-05,284.875
53.5,6.5,2002-06,289.003
53.5,6.5,2002-07,290.436
53.5,6.5,2002-08,293.408
53.5,6.5,2002-09,291.655
53.5,6.5,2002-10,286.594
53.5,6.5,2002-11,282.899
53.5,6.5,2002-12,279.307
53.5,6.5,2003-01,277.155
53.5,6.5,2003-02,276.424
53.5,6.5,2003-03,278.120
53.5,6.5,2003-04,280.941
53.5,6.5,2003-05,285.254
53.5,6.5,2003-06,289.872
53.5,6.5,2003-07,292.242
53.5,6.5,2003-08,294.255
53.5,6.5,2003-09,290.845
53.5,6.5,2003-10,286.333
53.5,6.5,2003-11,281.517
53.5,6.5,2003-12,279.694
53.5,6.5,2004-01,278.082
53.5,6.5,2004-02,278.324
53.5,6.5,2004-03,278.296
53.5,6.5,2004-04,281.972
53.5,6.5,2004-05,285.280
53.5,6.5,2004-06,288.705
53.5,6.5,2004-07,290.574
53.5,6.5,2004-08,293.154
53.5,6.5,2004-09,289.863
53.5,6.5,2004-10,286.265
53.5,6.5,2004-11,283.116
53.5,6.5,2004-12,280.174
53.5,6.5,2005-01,279.299
53.5,6.5,2005-02,277.286
53.5,6.5,2005-03,277.016
53.5,6.5,2005-04,281.331
53.5,6.5,2005-05,284.473
53.5,6.5,2005-06,287.999
53.5,6.5,2005-07,291.599
53.5,6.5,2005-08,290.604
53.5,6.5,2005-09,290.477
53.5,6.5,2005-10,287.495
53.5,6.5,2005-11,284.685
53.5,6.5,2005-12,280.895
53.5,6.5,2006-01,277.257
53.5,6.5,2006-02,276.074
53.5,6.5,2006-03,275.899
53.5,6.5,2006-04,280.319
53.5,6.5,2006-05,284.424
53.5,6.5,2006-06,288.076
53.5,6.5,2006-07,293.111
53.5,6.5,2006-08,292.931
53.5,6.5,2006-09,291.022
53.5,6.5,2006-10,288.932
53.5,6.5,2006-11,284.734
53.5,6.5,2006-12,281.971
53.5,6.5,2007-01,280.544
53.5,6.5,2007-02,279.218
53.5,6.5,2007-03,280.409
53.5,6.5,2007-04,283.609
53.5,6.5,2007-05,286.549
53.5,6.5,2007-06,289.855
53.5,6.5,2007-07,290.992
53.5,6.5,2007-08,291.697
53.5,6.5,2007-09,289.401
53.5,6.5,2007-10,286.658
53.5,6.5,2007-11,282.789
53.5,6.5,2007-12,280.129
53.5,6.5,2008-01,278.270
53.5,6.5,2008-02,278.580
53.5,6.5,2008-03,279.295
53.5,6.5,2008-04,281.419
53.5,6.5,2008-05,285.990
53.5,6.5,2008-06,288.772
53.5,6.5,2008-07,291.050
53.5,6.5,2008-08,291.783
53.5,6.5,2008-09,289.978
53.5,6.5,2008-10,286.605
53.5,6.5,2008-11,283.120
53.5,6.5,2008-12,279.510
53.5,6.5,2009-01,276.919
53.5,6.5,2009-02,275.344
53.5,6.5,2009-03,277.852
53.5,6.5,2009-04,281.943
53.5,6.5,2009-05,285.356
53.5,6.5,2009-06,288.753
53.5,6.5,2009-07,291.771
53.5,6.5,2009-08,292.542
53.5,6.5,2009-09,290.142
53.5,6.5,2009-10,286.487
53.5,6.5,2009-11,283.556
53.5,6.5,2009-12,280.593
53.5,6.5,2010-01,277.049
53.5,6.5,2010-02,274.468
53.5,6.5,2010-03,276.284
53.5,6.5,2010-04,281.010
53.5,6.5,2010-05,283.836
53.5,6.5,2010-06,287.710
53.5,6.5,2010-07,292.159
53.5,6.5,2010-08,292.133
53.5,6.5,2010-09,289.198
53.5,6.5,2010-10,286.375
53.5,6.5,2010-11,282.747
53.25,5.5,1993-01,278.308
53.25,5.5,1993-02,277.886
53.25,5.5,1993-03,277.592
53.25,5.5,1993-04,281.773
53.25,5.5,1993-05,286.612
53.25,5.5,1993-06,289.135
53.25,5.5,1993-07,290.439
53.25,5.5,1993-08,290.127
53.25,5.5,1993-09,287.804
53.25,5.5,1993-10,285.312
53.25,5.5,1993-11,281.942
53.25,5.5,1993-12,278.657
53.25,5.5,1994-01,277.387
53.25,5.5,1994-02,276.653
53.25,5.5,1994-03,278.242
53.25,5.5,1994-04,281.175
53.25,5.5,1994-05,285.718
53.25,5.5,1994-06,288.473
53.25,5.5,1994-07,293.761
53.25,5.5,1994-08,292.817
53.25,5.5,1994-09,288.227
53.25,5.5,1994-10,285.302
53.25,5.5,1994-11,283.058
53.25,5.5,1994-12,281.509
53.25,5.5,1995-01,278.198
53.25,5.5,1995-02,278.891
53.25,5.5,1995-03,278.993
53.25,5.5,1995-04,282.004
53.25,5.5,1995-05,285.661
53.25,5.5,1995-06,288.505
53.25,5.5,1995-07,292.925
53.25,5.5,1995-08,294.011
53.25,5.5,1995-09,289.198
53.25,5.5,1995-10,286.355
53.25,5.5,1995-11,282.612
53.25,5.5,1995-12,279.908
53.25,5.5,1996-01,277.251
53.25,5.5,1996-02,274.570
53.25,5.5,1996-03,274.494
53.25,5.5,1996-04,279.785
53.25,5.5,1996-05,283.714
53.25,5.5,1996-06,287.416
53.25,5.5,1996-07,290.366
53.25,5.5,1996-08,292.239
53.25,5.5,1996-09,288.064
53.25,5.5,1996-10,285.727
53.25,5.5,1996-11,282.886
53.25,5.5,1996-12,278.588
53.25,5.5,1997-01,274.905
53.25,5.5,1997-02,276.564
53.25,5.5,1997-03,279.907
53.25,5.5,1997-04,281.518
53.25,5.5,1997-05,285.408
53.25,5.5,1997-06,289.443
53.25,5.5,1997-07,291.979
53.25,5.5,1997-08,294.677
53.25,5.5,1997-09,289.928
53.25,5.5,1997-10,285.715
53.25,5.5,1997-11,282.150
53.25,5.5,1997-12,279.893
53.25,5.5,1998-01,278.217
53.25,5.5,1998-02,278.293
53.25,5.5,1998-03,279.870
53.25,5.5,1998-04,282.600
53.25,5.5,1998-05,287.166
53.25,5.5,1998-06,289.544
53.25,5.5,1998-07,290.526
53.25,5.5,1998-08,291.512
53.25,5.5,1998-09,288.679
53.25,5.5,1998-10,285.156
53.25,5.5,1998-11,281.191
53.25,5.5,1998-12,278.855
53.25,5.5,1999-01,277.858
53.25,5.5,1999-02,276.698
53.25,5.5,1999-03,279.362
53.25,5.5,1999-04,283.269
53.25,5.5,1999-05,287.230
53.25,5.5,1999-06,289.900
53.25,5.5,1999-07,292.354
53.25,5.5,1999-08,292.290
53.25,5.5,1999-09,291.732
53.25,5.5,1999-10,285.623
53.25,5.5,1999-11,282.394
53.25,5.5,1999-12,279.119
53.25,5.5,2000-01,277.481
53.25,5.5,2000-02,278.338
53.25,5.5,2000-03,279.742
53.25,5.5,2000-04,282.084
53.25,5.5,2000-05,286.848
53.25,5.5,2000-06,289.411
53.25,5.5,2000-07,289.624
53.25,5.5,2000-08,292.593
53.25,5.5,2000-09,289.806
53.25,5.5,2000-10,286.253
53.25,5.5,2000-11,281.801
53.25,5.5,2000-12,280.685
53.25,5.5,2001-01,277.460
53.25,5.5,2001-02,277.610
53.25,5.5,2001-03,277.766
53.25,5.5,2001-04,281.167
53.25,5.5,2001-05,285.742
53.25,5.5,2001-06,289.100
53.25,5.5,2001-07,292.141
53.25,5.5,2001-08,293.054
53.25,5.5,2001-09,288.510
53.25,5.5,2001-10,287.591
53.25,5.5,2001-11,283.282
53.25,5.5,2001-12,280.029
53.25,5.5,2002-01,277.691
53.25,5.5,2002-02,279.323
53.25,5.5,2002-03,279.872
53.25,5.5,2002-04,282.784
53.25,5.5,2002-05,286.465
53.25,5.5,2002-06,290.225
53.25,5.5,2002-07,291.012
53.25,5.5,2002-08,294.046
53.25,5.5,2002-09,290.847
53.25,5.5,2002-10,285.589
53.25,5.5,2002-11,281.797
53.25,5.5,2002-12,279.576
53.25,5.5,2003-01,277.686
53.25,5.5,2003-02,275.538
53.25,5.5,2003-03,278.991
53.25,5.5,2003-04,282.643
53.25,5.5,2003-05,286.844
53.25,5.5,2003-06,291.769
53.25,5.5,2003-07,293.296
53.25,5.5,2003-08,294.475
53.25,5.5,2003-09,290.469
53.25,5.5,2003-10,285.158
53.25,5.5,2003-11,281.023
53.25,5.5,2003-12,279.296
53.25,5.5,2004-01,277.630
53.25,5.5,2004-02,277.842
53.25,5.5,2004-03,278.433
53.25,5.5,2004-04,283.576
53.25,5.5,2004-05,286.743
53.25,5.5,2004-06,289.512
53.25,5.5,2004-07,291.473
53.25,5.5,2004-08,293.403
53.25,5.5,2004-09,289.141
53.25,5.5,2004-10,285.286
53.25,5.5,2004-11,282.513
53.25,5.5,2004-12,279.481
53.25,5.5,2005-01,278.362
53.25,5.5,2005-02,276.677
53.25,5.5,2005-03,277.024
53.25,5.5,2005-04,283.370
53.25,5.5,2005-05,285.795
53.25,5.5,2005-06,289.470
53.25,5.5,2005-07,291.940
53.25,5.5,2005-08,290.734
53.25,5.5,2005-09,290.880
53.25,5.5,2005-10,286.750
53.25,5.5,2005-11,283.921
53.25,5.5,2005-12,280.338
53.25,5.5,2006-01,276.706
53.25,5.5,2006-02,276.153
53.25,5.5,2006-03,276.164
53.25,5.5,2006-04,281.997
53.25,5.5,2006-05,286.039
53.25,5.5,2006-06,289.599
53.25,5.5,2006-07,294.795
53.25,5.5,2006-08,292.582
53.25,5.5,2006-09,291.151
53.25,5.5,2006-10,287.818
53.25,5.5,2006-11,283.654
53.25,5.5,2006-12,281.182
53.25,5.5,2007-01,279.891
53.25,5.5,2007-02,278.581
53.25,5.5,2007-03,280.737
53.25,5.5,2007-04,285.161
53.25,5.5,2007-05,288.206
53.25,5.5,2007-06,291.277
53.25,5.5,2007-07,291.189
53.25,5.5,2007-08,292.041
53.25,5.5,2007-09,289.061
53.25,5.5,2007-10,285.923
53.25,5.5,2007-11,281.687
53.25,5.5,2007-12,279.232
53.25,5.5,2008-01,277.552
53.25,5.5,2008-02,278.009
53.25,5.5,2008-03,278.978
53.25,5.5,2008-04,282.298
53.25,5.5,2008-05,288.138
53.25,5.5,2008-06,290.347
53.25,5.5,2008-07,291.824
53.25,5.5,2008-08,291.835
53.25,5.5,2008-09,289.465
53.25,5.5,2008-10,285.529
53.25,5.5,2008-11,282.102
53.25,5.5,2008-12,279.228
53.25,5.5,2009-01,276.179
53.25,5.5,2009-02,275.213
53.25,5.5,2009-03,278.944
53.25,5.5,2009-04,284.270
53.25,5.5,2009-05,287.193
53.25,5.5,2009-06,289.803
53.25,5.5,2009-07,292.643
53.25,5.5,2009-08,292.863
53.25,5.5,2009-09,289.548
53.25,5.5,2009-10,284.955
53.25,5.5,2009-11,282.731
53.25,5.5,2009-12,279.538
53.25,5.5,2010-01,276.972
53.25,5.5,2010-02,274.221
53.25,5.5,2010-03,277.439
53.25,5.5,2010-04,282.810
53.25,5.5,2010-05,285.247
53.25,5.5,2010-06,289.330
53.25,5.5,2010-07,293.510
53.25,5.5,2010-08,291.908
53.25,5.5,2010-09,288.408
53.25,5.5,2010-10,285.228
53.25,5.5,2010-11,281.480
54.25,8.75,1993-01,276.767
54.25,8.75,1993-02,276.513
54.25,8.75,1993-03,276.959
54.25,8.75,1993-04,280.589
54.25,8.75,1993-05,286.624
54.25,8.75,1993-06,289.082
54.25,8.75,1993-07,289.587
54.25,8.75,1993-08,289.792
54.25,8.75,1993-09,287.341
54.25,8.75,1993-10,284.227
54.25,8.75,1993-11,280.347
54.25,8.75,1993-12,277.159
54.25,8.75,1994-01,276.641
54.25,8.75,1994-02,275.584
54.25,8.75,1994-03,276.923
54.25,8.75,1994-04,280.899
54.25,8.75,1994-05,285.517
54.25,8.75,1994-06,288.013
54.25,8.75,1994-07,293.784
54.25,8.75,1994-08,293.090
54.25,8.75,1994-09,288.320
54.25,8.75,1994-10,284.456
54.25,8.75,1994-11,281.710
54.25,8.75,1994-12,279.810
54.25,8.75,1995-01,277.387
54.25,8.75,1995-02,277.635
54.25,8.75,1995-03,278.015
54.25,8.75,1995-04,280.727
54.25,8.75,1995-05,284.999
54.25,8.75,1995-06,288.092
54.25,8.75,1995-07,292.498
54.25,8.75,1995-08,294.157
54.25,8.75,1995-09,289.556
54.25,8.75,1995-10,286.027
54.25,8.75,1995-11,280.960
54.25,8.75,1995-12,277.025
54.25,8.75,1996-01,275.275
54.25,8.75,1996-02,272.736
54.25,8.75,1996-03,273.636
54.25,8.75,1996-04,278.849
54.25,8.75,1996-05,283.497
54.25,8.75,1996-06,287.735
54.25,8.75,1996-07,289.412
54.25,8.75,1996-08,292.263
54.25,8.75,1996-09,288.544
54.25,8.75,1996-10,285.409
54.25,8.75,1996-11,281.515
54.25,8.75,1996-12,277.055
54.25,8.75,1997-01,273.713
54.25,8.75,1997-02,275.687
54.25,8.75,1997-03,278.501
54.25,8.75,1997-04,280.506
54.25,8.75,1997-05,284.469
54.25,8.75,1997-06,289.164
54.25,8.75,1997-07,292.458
54.25,8.75,1997-08,294.733
54.25,8.75,1997-09,290.207
54.25,8.75,1997-10,285.126
54.25,8.75,1997-11,280.304
54.25,8.75,1997-12,278.031
54.25,8.75,1998-01,277.435
54.25,8.75,1998-02,276.796
54.25,8.75,1998-03,278.495
54.25,8.75,1998-04,281.593
54.25,8.75,1998-05,286.468
54.25,8.75,1998-06,289.466
54.25,8.75,1998-07,290.303
54.25,8.75,1998-08,290.931
54.25,8.75,1998-09,288.242
54.25,8.75,1998-10,284.302
54.25,8.75,1998-11,280.139
54.25,8.75,1998-12,277.062
54.25,8.75,1999-01,276.778
54.25,8.75,1999-02,276.170
54.25,8.75,1999-03,277.930
54.25,8.75,1999-04,282.193
54.25,8.75,1999-05,285.863
54.25,8.75,1999-06,289.602
54.25,8.75,1999-07,292.324
54.25,8.75,1999-08,292.294
54.25,8.75,1999-09,291.585
54.25,8.75,1999-10,285.862
54.25,8.75,1999-11,281.750
54.25,8.75,1999-12,278.195
54.25,8.75,2000-01,276.946
54.25,8.75,2000-02,277.676
54.25,8.75,2000-03,278.781
54.25,8.75,2000-04,281.453
54.25,8.75,2000-05,287.556
54.25,8.75,2000-06,289.238
54.25,8.75,2000-07,289.468
54.25,8.75,2000-08,291.486
54.25,8.75,2000-09,289.139
54.25,8.75,2000-10,286.140
54.25,8.75,2000-11,282.369
54.25,8.75,2000-12,280.068
54.25,8.75,2001-01,276.874
54.25,8.75,2001-02,276.435
54.25,8.75,2001-03,276.707
54.25,8.75,2001-04,279.757
54.25,8.75,2001-05,285.475
54.25,8.75,2001-06,288.293
54.25,8.75,2001-07,292.498
54.25,8.75,2001-08,292.863
54.25,8.75,2001-09,288.803
54.25,8.75,2001-10,287.125
54.25,8.75,2001-11,282.208
54.25,8.75,2001-12,278.456
54.25,8.75,2002-01,275.847
54.25,8.75,2002-02,278.747
54.25,8.75,2002-03,278.707
54.25,8.75,2002-04,281.674
54.25,8.75,2002-05,285.991
54.25,8.75,2002-06,290.328
54.25,8.75,2002-07,291.040
54.25,8.75,2002-08,294.104
54.25,8.75,2002-09,291.511
54.25,8.75,2002-10,285.308
54.25,8.75,2002-11,280.722
54.25,8.75,2002-12,277.759
54.25,8.75,2003-01,275.014
54.25,8.75,2003-02,274.550
54.25,8.75,2003-03,277.332
54.25,8.75,2003-04,280.932
54.25,8.75,2003-05,286.157
54.25,8.75,2003-06,291.028
54.25,8.75,2003-07,293.024
54.25,8.75,2003-08,294.183
54.25,8.75,2003-09,290.052
54.25,8.75,2003-10,284.466
54.25,8.75,2003-11,280.759
54.25,8.75,2003-12,278.711
54.25,8.75,2004-01,276.544
54.25,8.75,2004-02,276.685
54.25,8.75,2004-03,277.517
54.25,8.75,2004-04,282.140
54.25,8.75,2004-05,285.713
54.25,8.75,2004-06,289.185
54.25,8.75,2004-07,290.631
54.25,8.75,2004-08,293.351
54.25,8.75,2004-09,289.338
54.25,8.75,2004-10,285.273
54.25,8.75,2004-11,281.586
54.25,8.75,2004-12,278.825
54.25,8.75,2005-01,277.776
54.25,8.75,2005-02,275.514
54.25,8.75,2005-03,276.075
54.25,8.75,2005-04,281.296
54.25,8.75,2005-05,285.307
54.25,8.75,2005-06,288.886
54.25,8.75,2005-07,292.615
54.25,8.75,2005-08,290.739
54.25,8.75,2005-09,290.384
54.25,8.75,2005-10,286.841
54.25,8.75,2005-11,283.807
54.25,8.75,2005-12,278.900
54.25,8.75,2006-01,275.556
54.25,8.75,2006-02,275.076
54.25,8.75,2006-03,275.177
54.25,8.75,2006-04,280.465
54.25,8.75,2006-05,285.362
54.25,8.75,2006-06,289.429
54.25,8.75,2006-07,294.763
54.25,8.75,2006-08,293.147
54.25,8.75,2006-09,290.748
54.25,8.75,2006-10,288.018
54.25,8.75,2006-11,282.915
54.25,8.75,2006-12,281.109
54.25,8.75,2007-01,279.612
54.25,8.75,2007-02,277.799
54.25,8.75,2007-03,279.904
54.25,8.75,2007-04,283.885
54.25,8.75,2007-05,287.671
54.25,8.75,2007-06,291.158
54.25,8.75,2007-07,291.467
54.25,8.75,2007-08,291.933
54.25,8.75,2007-09,288.335
54.25,8.75,2007-10,285.577
54.25,8.75,2007-11,280.945
54.25,8.75,2007-12,278.543
54.25,8.75,2008-01,277.403
54.25,8.75,2008-02,277.675
54.25,8.75,2008-03,278.694
54.25,8.75,2008-04,281.574
54.25,8.75,2008-05,287.319
54.25,8.75,2008-06,290.321
54.25,8.75,2008-07,291.676
54.25,8.75,2008-08,291.778
54.25,8.75,2008-09,289.308
54.25,8.75,2008-10,285.392
54.25,8.75,2008-11,281.710
54.25,8.75,2008-12,278.015
54.25,8.75,2009-01,275.556
54.25,8.75,2009-02,275.202
54.25,8.75,2009-03,277.841
54.25,8.75,2009-04,282.917
54.25,8.75,2009-05,286.715
54.25,8.75,2009-06,288.688
54.25,8.75,2009-07,292.294
54.25,8.75,2009-08,292.652
54.25,8.75,2009-09,289.534
54.25,8.75,2009-10,284.169
54.25,8.75,2009-11,282.216
54.25,8.75,2009-12,278.890
54.25,8.75,2010-01,274.923
54.25,8.75,2010-02,273.274
54.25,8.75,2010-03,275.797
54.25,8.75,2010-04,281.413
54.25,8.75,2010-05,284.248
54.25,8.75,2010-06,289.110
54.25,8.75,2010-07,293.946
54.25,8.75,2010-08,292.396
54.25,8.75,2010-09,288.561
54.25,8.75,2010-10,284.833
54.25,8.75,2010-11,281.175
54.0,8.75,1993-01,276.812
54.0,8.75,1993-02,276.493
54.0,8.75,1993-03,277.248
54.0,8.75,1993-04,280.791
54.0,8.75,1993-05,286.572
54.0,8.75,1993-06,289.050
54.0,8.75,1993-07,289.795
54.0,8.75,1993-08,289.810
54.0,8.75,1993-09,287.449
54.0,8.75,1993-10,284.428
54.0,8.75,1993-11,280.618
54.0,8.75,1993-12,277.170
54.0,8.75,1994-01,276.855
54.0,8.75,1994-02,275.819
54.0,8.75,1994-03,277.280
54.0,8.75,1994-04,281.170
54.0,8.75,1994-05,285.513
54.0,8.75,1994-06,288.130
54.0,8.75,1994-07,293.640
54.0,8.75,1994-08,293.025
54.0,8.75,1994-09,288.447
54.0,8.75,1994-10,284.625
54.0,8.75,1994-11,281.887
54.0,8.75,1994-12,280.115
54.0,8.75,1995-01,277.645
54.0,8.75,1995-02,277.909
54.0,8.75,1995-03,278.132
54.0,8.75,1995-04,280.905
54.0,8.75,1995-05,285.011
54.0,8.75,1995-06,288.308
54.0,8.75,1995-07,292.639
54.0,8.75,1995-08,294.188
54.0,8.75,1995-09,289.585
54.0,8.75,1995-10,286.097
54.0,8.75,1995-11,281.171
54.0,8.75,1995-12,277.505
54.0,8.75,1996-01,275.443
54.0,8.75,1996-02,272.946
54.0,8.75,1996-03,274.077
54.0,8.75,1996-04,279.024
54.0,8.75,1996-05,283.535
54.0,8.75,1996-06,287.699
54.0,8.75,1996-07,289.503
54.0,8.75,1996-08,292.090
54.0,8.75,1996-09,288.507
54.0,8.75,1996-10,285.414
54.0,8.75,1996-11,281.641
54.0,8.75,1996-12,277.316
54.0,8.75,1997-01,274.205
54.0,8.75,1997-02,276.006
54.0,8.75,1997-03,278.844
54.0,8.75,1997-04,280.887
54.0,8.75,1997-05,284.551
54.0,8.75,1997-06,289.228
54.0,8.75,1997-07,292.320
54.0,8.75,1997-08,294.539
54.0,8.75,1997-09,290.225
54.0,8.75,1997-10,285.348
54.0,8.75,1997-11,280.563
54.0,8.75,1997-12,278.213
54.0,8.75,1998-01,277.530
54.0,8.75,1998-02,277.000
